"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"00000","United States"," ","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",131920000,134766000,137610000,137331000,136365000,136072000,137601000,139560000,141915000,143512000,143010000,136839000,135526000,137105000,139721000,142015000,144841000,147740000,149987000
"00000","United States"," ","SA27N 1/","70","111-112","  Farm wage and salary employment",880000,913000,893000,870000,870000,885000,825000,780000,752000,750000,731000,739000,754000,763000,779000,790000,803000,817000,820000
"00000","United States"," ","SA27N 1/","80","...","  Nonfarm wage and salary employment",131040000,133853000,136717000,136461000,135495000,135187000,136776000,138780000,141163000,142762000,142279000,136100000,134772000,136342000,138942000,141225000,144038000,146923000,149167000
"00000","United States"," ","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",108898000,111412000,113780000,113310000,111895000,111497000,113035000,114941000,117156000,118508000,117674000,111408000,110100000,112053000,114840000,117171000,119982000,122772000,124867000
"00000","United States"," ","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",561000,550000,542000,507000,490000,495000,498000,509000,511000,515000,520000,517000,532000,534000,547000,567000,580000,593000,596000
"00000","United States"," ","SA27N 1/","101","113","        Forestry and logging",93000,90000,87000,80000,77000,75000,75000,73000,70000,67000,64000,59000,59000,58000,58000,59000,59000,61000,59000
"00000","United States"," ","SA27N 1/","102","114","        Fishing, hunting and trapping",17000,17000,16000,14000,13000,13000,13000,12000,12000,12000,12000,13000,13000,13000,12000,11000,12000,13000,13000
"00000","United States"," ","SA27N 1/","103","115","        Support activities for agriculture and forestry",451000,443000,439000,413000,400000,407000,410000,424000,429000,436000,444000,445000,460000,463000,477000,497000,509000,519000,524000
"00000","United States"," ","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",570000,531000,521000,538000,509000,502000,522000,558000,616000,658000,715000,640000,648000,726000,794000,809000,841000,751000,611000
"00000","United States"," ","SA27N 1/","201","211","        Oil and gas extraction",140000,130000,125000,126000,122000,120000,122000,126000,135000,146000,161000,162000,159000,171000,188000,197000,200000,196000,175000
